market,category,cluster,keyword,search_volume,cpc,competition,competition_index,low_top_of_page_bid,high_top_of_page_bid
Sacramento,floristry,wedding_event,bridal bouquet fresh flowers,10,0,LOW,0,,
Sacramento,floristry,wedding_event,wedding flowers delivery,10,0,LOW,0,,
Sacramento,floristry,delivery,same day flower delivery service,10,0,,,,
Sacramento,floristry,delivery,same day flower delivery services,10,0,,,,
Sacramento,floristry,delivery,cheap same day flower delivery,10,0,HIGH,100,,
Sacramento,floristry,wedding_event,bridal bouquet flowers,10,0.54,HIGH,100,,
Sacramento,floristry,wedding_event,wedding bridal bouquet,10,0,HIGH,71,,
Sacramento,floristry,delivery,best same day flower delivery,10,0,HIGH,100,,
Sacramento,floristry,sympathy,sympathy flowers same day delivery,10,0,,,,
Sacramento,floristry,sympathy,funeral flowers same day delivery,10,0,,,,
Sacramento,floristry,delivery,flower bouquet delivery same day,10,0,,,,
Sacramento,floristry,delivery,same day delivery flower bouquet,10,0,,,,
Sacramento,floristry,delivery,local flower delivery same day,10,0,,,,
Sacramento,floristry,delivery,florist flower delivery,10,0,,,,
Sacramento,floristry,delivery,online flower bouquet delivery,10,0,,,,
Sacramento,floristry,delivery,send flowers online same day,10,4.35,MEDIUM,50,,
Sacramento,floristry,delivery,flower bouquet same day delivery,10,0,,,,
San Diego,water_heater,replacement,water heater replacement,320,18.39,MEDIUM,56,14.82,65
San Diego,water_heater,replacement,water heater replacement near me,110,16.63,LOW,21,20.52,65
San Diego,water_heater,replacement,replace water heater,320,18.39,MEDIUM,56,14.82,65
San Diego,water_heater,replacement,replace water heater near me,110,16.63,LOW,21,20.52,65
San Diego,water_heater,replacement,water heater replacement service,10,0,MEDIUM,64,,
San Diego,water_heater,replacement,water heater replacement services,10,0,MEDIUM,64,,
San Diego,water_heater,replacement,water heater replacement company,10,0,LOW,0,,
San Diego,water_heater,replacement,water heater replacement contractor,10,0,,,,
San Diego,water_heater,replacement,water heater replacement contractors,10,0,,,,
San Diego,water_heater,replacement,water heater replacement installer,0,0,,,,
San Diego,water_heater,replacement,water heater replacement installers,0,0,,,,
San Diego,water_heater,replacement,local water heater replacement,10,0,,,,
San Diego,water_heater,replacement,professional water heater replacement,0,0,,,,
San Diego,water_heater,replacement,residential water heater replacement,10,0,,,,
San Diego,water_heater,replacement,home water heater replacement,10,0,,,,
San Diego,water_heater,replacement,hot water heater replacement,110,22.52,MEDIUM,42,20.85,67.45
San Diego,water_heater,replacement,hot water heater replacement near me,10,77.97,MEDIUM,50,,
San Diego,water_heater,replacement,water heater change out,10,0,,,,
San Diego,water_heater,replacement,water heater changeout,0,0,,,,
San Diego,water_heater,replacement,water heater swap,0,0,,,,
San Diego,water_heater,installation,water heater installation,260,27.52,LOW,19,8.33,49.78
San Diego,water_heater,installation,water heater installation near me,110,49.99,LOW,4,,
San Diego,water_heater,installation,water heater installation service,10,0,LOW,24,,
San Diego,water_heater,installation,water heater installation services,10,0,LOW,24,,
San Diego,water_heater,installation,water heater installation company,10,0,LOW,0,,
San Diego,water_heater,installation,water heater installation contractor,10,0,LOW,0,,
San Diego,water_heater,installation,water heater installation contractors,10,0,LOW,0,,
San Diego,water_heater,installation,water heater installer,260,27.52,LOW,19,8.33,49.78
San Diego,water_heater,installation,water heater installers,260,27.52,LOW,19,8.33,49.78
San Diego,water_heater,installation,water heater installer near me,110,49.99,LOW,4,,
San Diego,water_heater,installation,local water heater installer,0,0,,,,
San Diego,water_heater,installation,professional water heater installation,10,0,LOW,2,,
San Diego,water_heater,installation,residential water heater installation,10,0,,,,
San Diego,water_heater,installation,home water heater installation,10,0,,,,
San Diego,water_heater,installation,hot water heater installation,30,19.69,LOW,32,,
San Diego,water_heater,installation,hot water heater installer,30,19.69,LOW,32,,
San Diego,water_heater,cost,water heater replacement cost,260,11.61,HIGH,79,5.47,27.34
San Diego,water_heater,cost,cost to replace water heater,260,11.61,HIGH,79,5.47,27.34
San Diego,water_heater,cost,how much to replace water heater,40,4.83,MEDIUM,60,2.76,8.51
San Diego,water_heater,cost,water heater installation cost,70,33.25,MEDIUM,48,5.28,29.6
San Diego,water_heater,cost,cost to install water heater,70,33.25,MEDIUM,48,5.28,29.6
San Diego,water_heater,cost,water heater replacement estimate,10,0,,,,
San Diego,water_heater,cost,water heater installation estimate,10,3.04,HIGH,76,,
San Diego,water_heater,cost,water heater replacement quote,10,0,,,,
San Diego,water_heater,cost,water heater installation quote,10,0,,,,
San Diego,water_heater,cost,water heater replacement price,10,0,HIGH,100,,
San Diego,water_heater,cost,water heater installation price,10,3.04,HIGH,76,,
San Diego,water_heater,same_day,same day water heater replacement,10,0,,,,
San Diego,water_heater,same_day,same day water heater installation,10,0,MEDIUM,62,,
San Diego,water_heater,same_day,same day water heater installer,0,0,,,,
San Diego,water_heater,same_day,emergency water heater replacement,10,0,LOW,29,,
San Diego,water_heater,same_day,emergency water heater installation,10,0,,,,
San Diego,water_heater,same_day,urgent water heater replacement,0,0,,,,
San Diego,water_heater,same_day,24 hour water heater replacement,10,0,,,,
San Diego,water_heater,same_day,water heater replacement today,0,0,,,,
San Diego,water_heater,tank,tank water heater replacement,20,74.51,LOW,27,,
San Diego,water_heater,tank,tank water heater installation,10,0,,,,
San Diego,water_heater,tank,tank water heater installer,0,0,,,,
San Diego,water_heater,tank,storage tank water heater replacement,0,0,,,,
San Diego,water_heater,tank,standard water heater replacement,0,0,,,,
San Diego,water_heater,tank,conventional water heater replacement,0,0,,,,
San Diego,water_heater,tankless,tankless water heater replacement,20,0,LOW,30,6.49,29.13
San Diego,water_heater,tankless,tankless water heater replacement near me,10,0,,,,
San Diego,water_heater,tankless,tankless water heater installation,320,25.32,LOW,25,6.25,46.54
San Diego,water_heater,tankless,tankless water heater installation near me,110,51.18,MEDIUM,35,33,81.1
San Diego,water_heater,tankless,tankless water heater installer,320,25.32,LOW,25,6.25,46.54
San Diego,water_heater,tankless,tankless water heater installer near me,110,51.18,MEDIUM,35,33,81.1
San Diego,water_heater,tankless,tankless water heater installation cost,210,11.68,LOW,25,2.83,25.6
San Diego,water_heater,tankless,cost to install tankless water heater,210,11.68,LOW,25,2.83,25.6
San Diego,water_heater,tankless,cost to replace tankless water heater,210,11.68,LOW,25,2.83,25.6
San Diego,water_heater,gas,gas water heater replacement,10,0,HIGH,100,,
San Diego,water_heater,gas,gas water heater replacement near me,10,0,,,,
San Diego,water_heater,gas,gas water heater installation,30,61.7,LOW,30,12.2,62.89
San Diego,water_heater,gas,gas water heater installer,30,61.7,LOW,30,12.2,62.89
San Diego,water_heater,gas,gas water heater installation cost,10,12.76,MEDIUM,66,,
San Diego,water_heater,gas,cost to replace gas water heater,10,0,,,,
San Diego,water_heater,electric,electric water heater replacement,10,0,LOW,17,,
San Diego,water_heater,electric,electric water heater replacement near me,10,0,,,,
San Diego,water_heater,electric,electric water heater installation,30,0,LOW,16,,
San Diego,water_heater,electric,electric water heater installer,30,0,LOW,16,,
San Diego,water_heater,electric,electric water heater installation cost,10,6.95,MEDIUM,66,3.05,7.74
San Diego,water_heater,electric,cost to replace electric water heater,10,0,LOW,29,,
San Diego,water_heater,heat_pump,heat pump water heater replacement,10,0,,,,
San Diego,water_heater,heat_pump,heat pump water heater installation,70,0,LOW,9,,
San Diego,water_heater,heat_pump,heat pump water heater installer,70,0,LOW,9,,
San Diego,water_heater,heat_pump,heat pump water heater installation near me,10,0,,,,
San Diego,water_heater,heat_pump,heat pump water heater installation cost,20,22.47,LOW,13,,
San Diego,water_heater,heat_pump,hybrid water heater replacement,0,0,,,,
San Diego,water_heater,heat_pump,hybrid water heater installation,10,0,,,,
San Diego,water_heater,heat_pump,hybrid water heater installer,10,0,,,,
San Diego,water_heater,conversion,tank to tankless water heater conversion,10,0,,,,
San Diego,water_heater,conversion,convert tank water heater to tankless,10,0,,,,
San Diego,water_heater,conversion,gas to electric water heater conversion,10,0,,,,
San Diego,water_heater,conversion,electric to gas water heater conversion,10,0,,,,
San Diego,water_heater,problem,replace leaking water heater,0,0,,,,
San Diego,water_heater,problem,leaking water heater replacement,0,0,,,,
San Diego,water_heater,problem,replace broken water heater,0,0,,,,
San Diego,water_heater,problem,broken water heater replacement,0,0,,,,
San Diego,water_heater,problem,no hot water water heater replacement,0,0,,,,
San Diego,painting_interior,core,interior painters,10,9.86,LOW,33,,
San Diego,painting_interior,core,interior painter,10,9.86,LOW,33,,
San Diego,painting_interior,core,interior painters near me,20,5.36,HIGH,71,18.58,31.71
San Diego,painting_interior,core,interior house painters,10,9.86,LOW,33,,
San Diego,painting_interior,core,interior house painter,10,0,HIGH,100,,
San Diego,painting_interior,core,interior home painters,10,0,,,,
San Diego,painting_interior,core,interior wall painters,0,0,,,,
San Diego,painting_interior,core,inside house painters,10,0,,,,
San Diego,painting_interior,core,indoor house painters,0,0,,,,
San Diego,painting_interior,service,interior painting,10,9.86,LOW,33,,
San Diego,painting_interior,service,interior house painting,10,0,HIGH,100,,
San Diego,painting_interior,service,interior home painting,10,0,,,,
San Diego,painting_interior,service,interior wall painting,20,0.14,HIGH,91,0.2,14.33
San Diego,painting_interior,service,interior painting services,30,0,LOW,5,,
San Diego,painting_interior,service,interior house painting services,10,0,LOW,7,,
San Diego,painting_interior,service,interior wall painting services,0,0,,,,
San Diego,painting_interior,service,residential interior painting,10,0,HIGH,100,,
San Diego,painting_interior,service,residential interior painting services,0,0,,,,
San Diego,painting_interior,provider,interior painting company,10,0,MEDIUM,50,,
San Diego,painting_interior,provider,interior painting companies,10,0,MEDIUM,50,,
San Diego,painting_interior,provider,interior painting company near me,10,0,,,,
San Diego,painting_interior,provider,interior painting contractor,70,0,LOW,6,,
San Diego,painting_interior,provider,interior painting contractors,70,0,LOW,6,,
San Diego,painting_interior,provider,interior painting contractors near me,10,0,LOW,0,,
San Diego,painting_interior,provider,interior wall painting contractors,10,0,LOW,0,,
San Diego,painting_interior,provider,local interior painters,10,0,,,,
San Diego,painting_interior,provider,professional interior painters,10,0,LOW,21,,
San Diego,painting_interior,provider,professional interior painting,10,0,LOW,21,,
San Diego,painting_interior,cost,interior painting cost,20,42.64,MEDIUM,37,4.54,20.87
San Diego,painting_interior,cost,interior house painting cost,10,0,LOW,7,13.43,45.08
San Diego,painting_interior,cost,cost to paint house interior,10,0,LOW,7,13.43,45.08
San Diego,painting_interior,cost,cost to paint interior walls,10,0,,,,
San Diego,painting_interior,cost,interior painting estimate,10,0,,,,
San Diego,painting_interior,cost,interior painting quote,10,2.64,HIGH,86,,
San Diego,painting_interior,cost,interior house painting estimate,10,0,HIGH,86,,
San Diego,painting_interior,cost,interior house painting quote,0,0,,,,
San Diego,painting_interior,cost,interior painter cost,20,42.64,MEDIUM,37,4.54,20.87
San Diego,painting_interior,cost,interior painting prices,20,42.64,MEDIUM,37,4.54,20.87
San Diego,painting_interior,rooms,whole house interior painting,10,0,,,,
San Diego,painting_interior,rooms,home interior wall painting,0,0,,,,
San Diego,painting_interior,rooms,room painting services,0,0,,,,
San Diego,painting_interior,rooms,living room painters,0,0,,,,
San Diego,painting_interior,rooms,bedroom painters,0,0,,,,
San Diego,painting_interior,rooms,kitchen painters,10,0,,,,
San Diego,painting_interior,rooms,bathroom painters,10,0,,,,
San Diego,painting_interior,rooms,ceiling painters,10,0,HIGH,100,,
San Diego,painting_interior,rooms,ceiling painting services,10,0,,,,
San Diego,painting_interior,rooms,trim painting services,10,0,,,,
San Diego,painting_interior,rooms,baseboard painting services,0,0,,,,
San Diego,painting_interior,rooms,cabinet painting services,10,0,LOW,0,,
San Diego,painting_exterior,core,exterior painters,10,42.25,LOW,1,,
San Diego,painting_exterior,core,exterior painter,10,42.25,LOW,1,,
San Diego,painting_exterior,core,exterior painters near me,10,15.73,HIGH,75,21.2,55.46
San Diego,painting_exterior,core,exterior house painters,10,0,HIGH,73,,
San Diego,painting_exterior,core,exterior house painter,10,0,HIGH,73,,
San Diego,painting_exterior,core,exterior home painters,0,0,,,,
San Diego,painting_exterior,core,outside house painters,10,0,HIGH,73,,
San Diego,painting_exterior,service,exterior painting,10,42.25,LOW,1,,
San Diego,painting_exterior,service,exterior house painting,10,0,HIGH,73,,
San Diego,painting_exterior,service,exterior home painting,0,0,,,,
San Diego,painting_exterior,service,exterior wall painting,10,0,,,,
San Diego,painting_exterior,service,exterior painting services,10,0,LOW,0,,
San Diego,painting_exterior,service,exterior house painting services,10,9.19,LOW,16,,
San Diego,painting_exterior,service,residential exterior painting,10,0,LOW,0,,
San Diego,painting_exterior,service,residential exterior painting services,0,0,,,,
San Diego,painting_exterior,provider,exterior painting company,10,0,MEDIUM,33,,
San Diego,painting_exterior,provider,exterior painting companies,10,0,MEDIUM,33,,
San Diego,painting_exterior,provider,exterior painting company near me,50,29.21,LOW,23,,
San Diego,painting_exterior,provider,exterior painting contractor,70,50.06,LOW,14,,
San Diego,painting_exterior,provider,exterior painting contractors,70,50.06,LOW,14,,
San Diego,painting_exterior,provider,exterior painting contractors near me,50,29.21,LOW,23,,
San Diego,painting_exterior,provider,local exterior painters,10,0,,,,
San Diego,painting_exterior,provider,professional exterior painters,0,0,,,,
San Diego,painting_exterior,provider,professional exterior painting,0,0,,,,
San Diego,painting_exterior,cost,exterior painting cost,10,7.87,MEDIUM,52,4.23,10.91
San Diego,painting_exterior,cost,exterior house painting cost,10,26.54,LOW,30,5,14.28
San Diego,painting_exterior,cost,cost to paint house exterior,10,26.54,LOW,30,5,14.28
San Diego,painting_exterior,cost,cost to paint exterior walls,10,0,,,,
San Diego,painting_exterior,cost,exterior painting estimate,10,21.96,HIGH,86,,
San Diego,painting_exterior,cost,exterior painting quote,10,0,LOW,12,,
San Diego,painting_exterior,cost,exterior house painting estimate,10,0,,,,
San Diego,painting_exterior,cost,exterior house painting quote,10,0,LOW,12,,
